,class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
6119,1,3,2,2,0,7,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,4
6120,0,5,2,1,1,5,1,0,0,10,0,1,2,2,7,7,0,2,2,4,7,4,4
6121,1,5,2,2,0,8,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,4
6122,1,2,2,4,0,8,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,0
6123,1,5,2,4,0,8,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,2
6124,1,2,3,4,0,7,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,4
6125,1,2,3,2,0,8,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,2
6126,1,2,2,2,0,7,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,2
6127,1,5,3,2,0,2,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,2
6128,1,5,2,2,0,2,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,2
6129,1,5,2,4,0,8,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,0
6130,1,5,3,2,0,2,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,0
6131,1,2,2,2,0,2,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,4
6132,1,2,2,4,0,8,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,2
6133,1,2,3,2,0,8,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,4
6134,1,5,3,2,0,7,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,2
6135,1,3,2,2,0,2,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,4
6136,1,2,3,4,0,7,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,0
6137,1,2,2,4,0,8,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,0
6138,1,5,2,2,0,8,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,4
6139,1,2,2,4,0,2,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,2
6140,1,2,2,2,0,7,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,4
6141,1,2,3,2,0,8,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,2
6142,0,0,0,8,0,5,1,1,0,2,0,0,2,2,7,7,0,2,2,4,7,2,1
6143,1,5,3,2,0,7,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,2
6144,1,5,3,2,0,2,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,4
6145,1,2,3,2,0,7,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,2
6146,1,2,3,2,0,8,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,2
6147,0,3,0,8,0,5,1,1,0,2,0,0,1,2,7,7,0,2,2,4,7,3,1
6148,1,5,2,4,0,7,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,4
6149,1,2,2,4,0,7,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,4
6150,1,5,2,4,0,7,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,0
6151,1,2,2,2,0,2,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,0
6152,1,5,2,4,0,2,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,4
6153,1,5,2,4,0,2,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,4
6154,1,5,2,2,0,7,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,4
6155,1,3,2,4,0,8,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,0
6156,1,5,3,2,0,2,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,0
6157,1,5,2,2,0,2,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,0
6158,1,5,3,2,0,2,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,0
6159,1,5,2,2,0,7,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,0
6160,1,5,2,2,0,2,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,0
6161,1,5,2,2,0,7,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,2
6162,1,5,2,2,0,7,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,0
6163,1,2,3,2,0,7,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,0
6164,1,5,2,4,0,8,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,0
6165,1,2,2,4,0,8,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,0
6166,1,5,2,2,0,2,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,0
6167,1,2,2,2,0,8,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,4
6168,1,5,2,4,0,8,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,2
6169,1,2,3,2,0,8,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,0
6170,1,5,2,4,0,8,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,2
6171,1,3,2,4,0,2,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,4
6172,1,2,2,2,0,2,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,2
6173,1,2,2,2,0,2,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,2
6174,1,2,3,2,0,2,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,4
6175,1,3,2,4,0,2,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,4
6176,1,2,3,4,0,2,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,2
6177,1,2,2,2,0,2,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,4
6178,1,5,3,2,0,7,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,0
6179,1,2,2,2,0,8,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,2
6180,1,2,3,2,0,2,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,2
6181,1,2,2,4,0,7,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,0
6182,1,2,2,4,0,2,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,0
6183,1,5,3,2,0,7,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,4
6184,1,5,3,2,0,7,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,2
6185,1,2,2,2,0,8,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,4
6186,1,3,3,2,0,2,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,0
6187,1,2,3,2,0,7,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,4
6188,1,3,3,4,0,7,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,0
6189,1,5,2,2,0,7,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,2
6190,1,5,3,2,0,7,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,4
6191,1,5,2,4,0,2,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,2
6192,1,2,3,4,0,2,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,2
6193,1,5,2,2,0,2,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,4
6194,0,0,2,3,0,5,1,1,0,10,0,0,2,1,7,7,0,2,2,4,7,2,1
6195,1,5,3,2,0,7,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,4
6196,1,5,2,2,0,7,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,0
6197,1,2,3,2,0,7,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,2
6198,1,5,2,2,0,8,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,4
6199,1,2,3,2,0,8,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,0
6200,1,2,3,2,0,2,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,2
6201,1,5,2,4,0,2,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,0
6202,1,2,3,4,0,2,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,4
6203,0,3,2,8,0,5,1,1,0,2,0,0,1,2,7,7,0,2,2,4,7,3,1
6204,1,2,3,2,0,7,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,4
6205,1,5,2,2,0,2,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,4
6206,1,2,3,4,0,8,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,2
6207,1,2,3,4,0,7,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,2
6208,1,5,2,2,0,8,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,2
6209,1,2,3,2,0,8,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,0
6210,1,2,3,2,0,2,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,4
6211,1,2,2,4,0,8,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,4
6212,1,5,3,2,0,2,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,4
6213,1,2,3,2,0,7,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,0
6214,0,0,0,3,0,5,1,1,0,7,0,0,1,2,7,7,0,2,2,4,7,2,1
6215,1,3,3,2,0,7,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,2
6216,1,5,3,2,0,2,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,2
6217,1,3,2,2,0,2,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,2
6218,1,5,2,4,0,7,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,4
6219,0,3,2,8,0,5,1,1,0,2,0,0,2,1,7,7,0,2,2,4,7,3,1
6220,1,2,2,2,0,7,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,0
6221,1,5,2,4,0,8,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,4
6222,1,3,2,2,0,2,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,4
6223,1,3,3,4,0,7,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,2
6224,1,3,3,2,0,2,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,4
6225,1,5,2,2,0,8,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,0
6226,1,2,2,2,0,7,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,4
6227,1,2,3,2,0,2,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,4
6228,1,5,3,2,0,7,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,0
6229,1,2,3,4,0,8,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,0
6230,1,5,3,2,0,8,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,0
6231,1,2,3,4,0,8,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,2
6232,1,5,3,2,0,8,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,2
6233,1,3,3,4,0,8,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,2
6234,1,2,2,2,0,2,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,2
6235,1,5,2,4,0,2,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,4
6236,1,2,3,4,0,2,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,0
6237,1,2,2,2,0,7,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,0
6238,1,5,2,2,0,8,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,0
6239,1,2,2,4,0,8,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,0
6240,1,2,3,4,0,7,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,2
6241,1,5,3,2,0,2,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,0
6242,1,5,2,2,0,2,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,0
6243,1,2,3,2,0,8,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,2
6244,1,2,2,2,0,8,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,2
6245,1,2,3,2,0,2,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,0
6246,1,5,2,4,0,7,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,2
6247,1,2,2,4,0,7,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,0
6248,1,5,2,4,0,2,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,2
6249,1,2,3,4,0,8,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,4
6250,1,3,3,4,0,7,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,0
6251,1,5,2,2,0,7,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,4
6252,1,2,3,4,0,2,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,0
6253,1,5,3,2,0,7,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,4
6254,1,2,3,2,0,7,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,0
6255,1,5,3,2,0,8,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,0
6256,1,2,3,2,0,8,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,2
6257,1,2,3,2,0,7,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,0
6258,1,2,2,2,0,7,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,2
6259,1,3,3,2,0,8,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,2
6260,1,5,2,2,0,2,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,4
6261,0,3,2,3,0,5,1,1,0,2,0,0,1,2,7,7,0,2,2,4,7,3,1
6262,1,5,2,4,0,8,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,2
6263,1,2,2,2,0,7,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,0
6264,1,2,2,4,0,8,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,0
6265,1,2,2,2,0,7,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,2
6266,1,2,3,4,0,7,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,4
6267,1,5,2,2,0,8,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,4
6268,1,5,2,2,0,7,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,4
6269,1,5,2,2,0,8,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,0
6270,1,5,2,2,0,2,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,4
6271,1,2,2,2,0,7,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,0
6272,1,5,2,2,0,7,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,4
6273,1,5,2,4,0,2,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,2
6274,1,2,2,4,0,7,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,2
6275,1,3,3,4,0,8,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,0
6276,1,5,3,2,0,7,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,4
6277,1,5,2,4,0,2,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,2
6278,1,5,2,2,0,2,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,4
6279,0,0,2,8,0,5,1,1,0,7,0,0,1,1,7,7,0,2,2,4,7,3,1
6280,1,2,2,2,0,7,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,4
6281,1,5,2,2,0,8,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,2
6282,1,5,3,2,0,2,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,0
6283,1,2,3,4,0,2,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,4
6284,1,2,2,2,0,8,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,2
6285,1,2,3,4,0,7,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,0
6286,1,2,3,2,0,2,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,0
6287,1,2,2,4,0,2,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,0
6288,1,5,3,2,0,2,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,2
6289,1,2,2,4,0,7,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,0
6290,1,5,2,4,0,8,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,2
6291,1,2,2,2,0,7,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,4
6292,1,5,2,4,0,7,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,0
6293,1,2,2,2,0,7,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,2
6294,1,5,3,2,0,8,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,4
6295,1,2,3,4,0,2,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,4
6296,1,5,3,2,0,2,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,2
6297,1,2,2,4,0,2,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,4
6298,1,2,2,4,0,8,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,4
6299,1,5,2,4,0,8,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,4
6300,1,2,2,2,0,7,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,0
6301,1,3,3,4,0,8,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,4
6302,1,5,3,2,0,2,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,2
6303,1,5,3,2,0,7,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,0
6304,1,3,2,4,0,7,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,0
6305,1,5,2,2,0,2,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,4
6306,1,5,2,2,0,2,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,4
6307,1,2,3,4,0,2,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,2
6308,1,2,2,2,0,8,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,0
6309,1,2,2,2,0,2,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,4
6310,1,2,2,4,0,2,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,2
6311,1,2,3,2,0,2,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,4
6312,1,2,3,2,0,2,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,2
6313,1,3,2,2,0,7,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,0
6314,1,5,2,4,0,2,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,0
6315,1,2,3,4,0,8,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,0
6316,1,2,2,2,0,2,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,4
6317,1,3,2,4,0,8,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,0
6318,1,2,3,4,0,2,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,4
6319,1,5,3,2,0,8,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,2
6320,1,5,3,2,0,2,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,4
6321,1,5,2,2,0,8,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,4
6322,1,2,3,4,0,2,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,2
6323,1,2,3,4,0,7,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,4
6324,1,2,3,2,0,7,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,4
6325,1,3,3,4,0,8,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,2
6326,1,5,2,4,0,7,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,0
6327,1,5,2,2,0,8,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,2
6328,1,5,2,4,0,2,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,2
6329,1,2,3,2,0,2,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,4
6330,1,3,3,2,0,2,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,0
6331,0,5,0,3,0,5,1,1,0,10,0,0,2,1,7,7,0,2,2,4,7,3,1
6332,1,2,3,2,0,2,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,2
6333,1,5,2,2,0,2,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,2
6334,1,5,2,2,0,7,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,2
6335,1,5,3,2,0,7,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,0
6336,1,2,3,4,0,2,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,4
6337,1,2,3,4,0,8,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,2
6338,1,5,2,4,0,7,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,4
6339,1,5,2,2,0,2,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,2
6340,1,2,3,2,0,2,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,0
6341,1,2,2,4,0,2,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,2
6342,1,2,3,4,0,2,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,2
6343,1,2,3,4,0,8,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,0
6344,1,5,3,2,0,2,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,2
6345,1,5,2,2,0,2,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,4
6346,1,2,2,4,0,2,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,2
6347,1,2,2,4,0,7,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,0
6348,1,5,2,2,0,2,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,0
6349,1,2,2,4,0,2,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,2
6350,1,2,2,4,0,2,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,4
6351,1,2,3,4,0,2,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,4
6352,1,5,2,4,0,7,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,2
6353,1,2,2,4,0,8,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,2
6354,1,2,2,4,0,8,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,4
6355,1,5,2,4,0,8,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,4
6356,1,2,3,4,0,2,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,4
6357,1,5,2,4,0,8,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,4
6358,1,5,2,4,0,8,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,4
6359,1,2,2,4,0,2,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,4
6360,1,2,3,4,0,2,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,0
6361,1,5,3,2,0,8,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,0
6362,1,2,2,2,0,2,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,2
6363,1,2,3,4,0,7,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,0
6364,1,2,2,2,0,8,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,2
6365,1,5,2,4,0,2,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,4
6366,0,3,0,8,0,5,1,1,0,7,0,0,1,1,7,7,0,2,2,4,7,2,1
6367,1,5,2,4,0,2,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,4
6368,1,2,2,4,0,2,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,0
6369,1,2,3,4,0,8,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,4
6370,1,2,2,4,0,2,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,0
6371,1,2,3,4,0,8,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,0
6372,1,2,3,4,0,2,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,2
6373,1,2,2,4,0,2,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,0
6374,1,2,3,2,0,8,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,4
6375,0,0,2,4,0,5,0,0,0,6,0,0,2,2,5,5,0,1,1,4,4,4,2
6376,1,2,2,2,0,2,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,0
6377,1,2,2,2,0,7,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,4
6378,1,5,2,2,0,8,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,2
6379,1,2,3,4,0,7,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,2
6380,1,2,3,2,0,7,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,4
6381,1,2,2,4,0,2,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,2
6382,1,2,3,2,0,7,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,2
6383,1,2,2,4,0,7,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,4
6384,1,3,3,4,0,8,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,4
6385,1,2,3,2,0,2,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,2
6386,1,2,2,2,0,7,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,0
6387,1,5,3,2,0,2,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,4
6388,1,2,2,4,0,8,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,2
6389,1,5,2,2,0,7,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,4
6390,1,3,3,4,0,8,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,4
6391,1,5,2,4,0,7,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,4
6392,1,5,3,2,0,2,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,0
6393,1,2,3,4,0,8,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,0
6394,1,2,2,2,0,8,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,0
6395,1,2,2,4,0,2,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,4
6396,0,5,2,8,0,5,1,1,0,2,0,0,1,2,7,7,0,2,2,4,7,3,1
6397,1,2,3,4,0,8,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,0
6398,1,2,2,4,0,2,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,2
6399,1,5,3,2,0,8,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,2
6400,1,2,2,2,0,7,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,2
